,Time,Age,Gender,City,Seniority level,Position,Experience,Language,Brutto,Bonus,Vacation,WFH,Language@Work,Company name,Company size,Company type,Сontract duration,Company business sector,Employment status
557,19/12/2018 13:40:18,47.0,M,München,Senior,SharePoint Developer,11.0,,66000.0,,,,Deutsch,,1000+,"non-IT, manufacturing",,,
558,19/12/2018 13:55:15,,M,London,Senior,Big Data Developer ,10.0,,90000.0,,,,English,,1000+,Bank ,,,
559,19/12/2018 14:00:34,43.0,M,München,Senior,DWH expert,10.0,,88000.0,,,,English,,1000+,Insurance,,,
560,19/12/2018 14:03:52,33.0,M,München,Senior,Senior Full stack developer,7.0,,70000.0,,,,English,,100-1000,Product,,,
561,19/12/2018 14:17:38,32.0,M,Hildesheim,Senior,C++ developer,12.0,,60000.0,,,,English,,1000+,Product,,,
562,19/12/2018 14:32:15,,M,München,Middle,Android dev.,7.0,,78000.0,,,,Deutsch,,50-100,Product,,,
563,19/12/2018 15:30:31,47.0,M,Berlin,Senior,Java Developer,10.0,,64500.0,,,,Deutsch,,100-1000,IT-Beratung,,,
564,19/12/2018 15:39:37,31.0,M,Berlin,Senior,Senior Data Scientist,7.0,,96000.0,,,,English,,100-1000,Product,,,
565,19/12/2018 15:40:32,,M,Berlin,Senior,Frontend Developer,7.0,,68000.0,,,,English,,100-1000,Startup,,,
566,19/12/2018 15:50:09,40.0,M,Dublin,Senior,Senior Embedded Developer,20.0,,80000.0,,,,English,,10-50,Startup,,,
567,19/12/2018 15:55:31,33.0,M,Berlin,Senior,Computer Vision Engineer,10.0,,122000.0,,,,English,,1000+,Product,,,
568,19/12/2018 16:02:32,46.0,M,London,Middle,Data Engineer,21.0,,90000.0,,,,English,,100-1000,Startup,,,
569,19/12/2018 16:19:01,27.0,M,München,Junior,Software Engineer,2.0,,55000.0,,,,English,,1000+,Product,,,
570,19/12/2018 16:36:52,43.0,M,Frankfurt,Senior,C#.net Developer,18.0,,60000.0,,,,English,,1000+,Consulting,,,
571,19/12/2018 16:37:02,32.0,F,Hamburg,,QA Lead,10.0,,65000.0,,,,English,,50-100,Startup,,,
572,19/12/2018 17:01:14,34.0,M,München,Middle,QA,10.0,,70000.0,,,,Deutsch,,100-1000,Product,,,
573,19/12/2018 17:21:50,38.0,M,Berlin,Senior,Team Lead,15.0,,75000.0,,,,English,,1000+,Product,,,
574,19/12/2018 17:30:09,31.0,F,München,Senior,Java Developer,9.0,,65000.0,,,,English,,50-100,Startup,,,
575,19/12/2018 17:45:39,31.0,M,Berlin,Middle,iOS Developer,4.0,,60000.0,,,,English,,100-1000,Product,,,
576,19/12/2018 17:49:22,32.0,M,Frankfurt,Senior,It security ,15.0,,165000.0,,,,English,,up to 10,Agency,,,
577,19/12/2018 18:18:05,34.0,M,München,Senior,Deep Learning Engineer,9.0,,138000.0,,,,English,,1000+,Product,,,
578,19/12/2018 19:41:22,42.0,M,München,Senior,Application Engineer ,19.0,,110000.0,,,,English,,1000+,Product,,,
579,19/12/2018 20:15:34,,M,Berlin,Senior,Devops,10.0,,60000.0,,,,English,,50-100,Startup,,,
580,19/12/2018 20:53:38,30.0,M,München,Middle,iOS Developer,5.0,,58000.0,,,,English,,100-1000,Startup,,,
581,19/12/2018 21:08:48,26.0,M,Köln,Junior,Software Engineer (java),1.5,,46000.0,,,,Deutsch,,1000+,Technology Consulting,,,
582,19/12/2018 21:21:28,27.0,M,Berlin,Senior,Senior Software Engineer,5.0,,73000.0,,,,English,,10-50,Startup,,,
583,19/12/2018 21:34:04,36.0,M,München,Senior,Senior Data Engineer,14.0,,68000.0,,,,English,,100-1000,Agency,,,
584,19/12/2018 21:34:13,36.0,M,München,Senior,Senior Data Engineer,14.0,,68000.0,,,,English,,100-1000,Agency,,,
585,19/12/2018 21:43:05,30.0,F,Berlin,Middle,android developer,5.0,,52000.0,,,,English,,1000+,Product,,,
586,19/12/2018 22:53:11,26.0,M,Köln,Senior,PHP Symfony,6.0,,60000.0,,,,English,,10-50,Startup,,,
587,20/12/2018 00:38:28,32.0,M,Stuttgart,Middle,C#,7.0,,74000.0,,,,Deutsch,,1000+,Product,,,
588,20/12/2018 07:51:44,26.0,M,"Krakow, Poland",Senior,Senior Software Engineer,4.5,,39150.0,,,,English,,1000+,outsource,,,
589,20/12/2018 08:13:59,25.0,M,München,Junior,Java Full-Stack Developer,2.0,,60000.0,,,,English,,100-1000,Product,,,
590,20/12/2018 08:15:29,33.0,M,Rosenheim,Senior,IT Infrastructure consultant,15.0,,48000.0,,,,Deutsch,,10-50,IT Consultants,,,
591,20/12/2018 08:20:25,29.0,M,Berlin,Senior,iOS Developer ,8.0,,60000.0,,,,English,,50-100,Product,,,
592,20/12/2018 09:05:47,30.0,M,Hamburg,Middle,1С,5.0,,24000.0,,,,Russian,,50-100,Agency,,,
593,20/12/2018 09:19:23,,M,Darmstadt,Senior,Java Developer,9.0,,70000.0,,,,English,,50-100,Agency,,,
594,20/12/2018 09:27:44,,M,Stuttgart ,Senior,Senior Software Developer,8.0,,72000.0,,,,English,,1000+,Agency,,,
595,20/12/2018 10:05:48,30.0,M,Hamburg,Middle,Hardware Developer,4.0,,40800.0,,,,Deutsch,,up to 10,Agency,,,
596,20/12/2018 10:22:10,30.0,F,München,Middle,Software Tester,5.0,,50000.0,,,,Deutsch,,50-100,Product,,,
597,20/12/2018 10:46:50,36.0,M,München,Middle,Web-Entwickler,5.0,,53000.0,,,,English,,50-100,Product,,,
598,20/12/2018 11:01:51,40.0,M,München,Senior,Architekt,18.0,,89000.0,,,,Deutsch,,50-100,Product,,,
599,20/12/2018 11:30:15,26.0,M,Berlin,Middle,PHP Developer,8.0,,50000.0,,,,English,,10-50,Startup,,,
600,20/12/2018 12:06:50,29.0,M,Berlin,Senior,QA,8.0,,67500.0,,,,English,,100-1000,Product,,,
601,20/12/2018 12:25:26,28.0,F,Frankfurt,Middle,Test Automation Engineer,3.0,,50000.0,,,,Deutsch,,50-100,Consulting,,,
602,20/12/2018 12:28:28,35.0,F,Berlin,Middle,ML/Research (30 hours weekly),,,37000.0,,,,Deutsch,,100-1000,Hochschule/university,,,
603,20/12/2018 12:49:16,,M,Berlin,Senior,Senior iOS Developer,6.0,,80000.0,,,,English,,1000+,Product,,,
604,20/12/2018 14:17:32,,M,Karlsruhe,Middle,Electrical Engineer,4.0,,45000.0,,,,Deutsch,,10-50,Product,,,
605,20/12/2018 14:35:37,29.0,M,München,Senior,Senior Java Developer,8.0,,80000.0,,,,English,,100-1000,Product,,,
606,20/12/2018 16:07:33,52.0,M,bremen,Middle,Sysadmin,5.0,,33600.0,,,,Deutsch,,up to 10,ISP,,,
607,20/12/2018 16:54:51,34.0,M,München,Senior,Research Scientist (AI),8.0,,132000.0,,,,English,,1000+,Product,,,
608,20/12/2018 17:40:43,39.0,M,Hamburg,Middle,Software Engineer,5.0,,87500.0,,,,English,,1000+,Product,,,
609,20/12/2018 18:53:02,30.0,M,Stockholm,Senior,Java Developer,12.0,,65000.0,,,,English,,1000+,Product,,,
610,20/12/2018 19:23:53,38.0,M,Berlin,Senior,Senior Research Engineer,14.0,,128000.0,,,,English,,1000+,Product,,,
611,20/12/2018 19:25:07,26.0,M,München,Junior,Frontend Developer,3.0,,37000.0,,,,Deutsch,,up to 10,Startup,,,
612,20/12/2018 22:38:36,33.0,F,München,Senior,Sr project manager,11.0,,120000.0,,,,English,,1000+,Product,,,
613,20/12/2018 22:39:21,42.0,M,München,Senior,,18.0,,180000.0,,,,Deutsch,,1000+,,,,
614,21/12/2018 00:30:25,35.0,M,Berlin,Senior,.net c# developer,14.0,,55000.0,,,,English,,50-100,Product,,,
615,21/12/2018 03:36:12,35.0,M,Berlin,Senior,Scala Developer,10.0,,78000.0,,,,English,,1000+,Product,,,
616,21/12/2018 10:04:21,,M,Brussels,Senior,C++ Lead Developer,12.0,,75000.0,,,,English,,1000+,Product,,,
617,21/12/2018 10:42:50,31.0,M,Luxembourg,Middle,Network engineer,8.0,,72000.0,,,,English,,100-1000,Product,,,
618,21/12/2018 11:59:26,37.0,M,Stuttgart,Senior,PHP developer,6.0,,57000.0,,,,English,,100-1000,Product,,,
619,21/12/2018 14:10:43,30.0,M,München,Senior,iOS Developer,7.0,,68000.0,,,,English,,100-1000,Product,,,
620,21/12/2018 14:23:17,26.0,M,München,Middle,Java Developer,5.0,,58000.0,,,,English,,100-1000,Agency,,,
621,21/12/2018 14:36:29,32.0,M,München,Senior,backend developer,10.0,,65000.0,,,,English,,100-1000,Product,,,
622,21/12/2018 14:56:31,30.0,M,München,Middle,data scientist,5.0,,60000.0,,,,English,,100-1000,Product,,,
623,21/12/2018 15:21:40,31.0,M,Berlin,Senior,Security Researcher,5.0,,90000.0,,,,English,,1000+,Product,,,
624,21/12/2018 15:29:51,32.0,F,Dublin,Middle,Software engineer,6.0,,90000.0,,,,English,,1000+,Product,,,
625,21/12/2018 17:23:57,28.0,M,Berlin,Senior,team lead,5.0,,77000.0,,,,English,,50-100,Product,,,
626,21/12/2018 19:20:15,33.0,M,Nürnberg ,Senior,Java Developer ,6.0,,90000.0,,,,Deutsch,,100-1000,Agency,,,
627,21/12/2018 19:20:59,33.0,M,Nürnberg ,Senior,Java Developer ,6.0,,90000.0,,,,Deutsch,,100-1000,Agency,,,
628,21/12/2018 20:52:25,27.0,M,Berlin,Senior,Senior javascript developer,7.0,,57500.0,,,,English,,100-1000,Product,,,
629,21/12/2018 21:01:44,43.0,M,Schleswig-Holstein,Senior,Senior .NET Engineer,16.0,,103000.0,,,,Deutsch,,50-100,Product,,,
630,21/12/2018 22:17:29,31.0,M,Riga,Senior,,11.0,,55000.0,,,,English,,1000+,Product,,,
631,21/12/2018 22:53:31,30.0,M,Köln,Senior,Software developer,5.0,,70000.0,,,,English,,10-50,Product,,,
632,21/12/2018 23:49:39,32.0,M,Berlin,Senior,Data Science Team Lead,8.0,,125000.0,,,,English,,100-1000,Product,,,
633,22/12/2018 10:39:18,35.0,M,Berlin,Senior,PHP Developer,8.0,,57000.0,,,,English,,10-50,Product,,,
634,22/12/2018 11:03:16,26.0,F,Berlin,Junior,Data Scientist,1.0,,56000.0,,,,English,,50-100,Startup,,,
635,22/12/2018 11:10:31,33.0,M,Stuttgart,Senior,Product Security Engineer,12.0,,78000.0,,,,Deutsch,,1000+,Product,,,
636,22/12/2018 11:39:33,33.0,M,Berlin,Senior,Php developer,12.0,,66000.0,,,,English,,100-1000,Product,,,
637,22/12/2018 12:32:20,38.0,M,München,Senior,Devops,15.0,,67000.0,,,,English,,50-100,Product,,,
638,22/12/2018 13:35:53,31.0,M,Berlin,Middle,Java Developer,9.0,,70000.0,,,,English,,1000+,Product,,,
639,22/12/2018 13:49:00,37.0,M,Berlin,Senior,Javascript Engineer,8.0,,75000.0,,,,English,,1000+,Product,,,
640,22/12/2018 14:29:51,27.0,M,Berlin,Senior,DevOps,10.0,,60000.0,,,,English,,100-1000,Agency,,,
641,22/12/2018 14:58:30,,M,München,Senior,Senior DevOps,,,90000.0,,,,English,,100-1000,Fin Tech,,,
642,22/12/2018 17:01:02,31.0,F,Frankfurt,Senior,IT recruiter ,,,90000.0,,,,Deutsch,,100-1000,Agency,,,
643,22/12/2018 17:25:53,33.0,F,Berlin,Middle,NAV Developer ,10.0,,55000.0,,,,English,,100-1000,Startup,,,
644,22/12/2018 18:56:42,37.0,M,München,Senior,C++  developer,15.0,,80000.0,,,,English,,100-1000,Product,,,
645,22/12/2018 19:57:57,36.0,M,München,Senior,Solution Architect,14.0,,112000.0,,,,English,,1000+,Outsourcing,,,
646,22/12/2018 20:10:58,33.0,M,München,Senior,Javascript Developer,10.0,,72000.0,,,,Deutsch,,1000+,Product,,,
647,22/12/2018 20:38:00,30.0,M,München,Senior,Senior iOS developer,10.0,,70000.0,,,,English,,10-50,Startup,,,
648,22/12/2018 21:42:28,34.0,M,Berlin,Senior,Machine Learning Engineer,9.0,,120000.0,,,,English,,100-1000,Product,,,
649,22/12/2018 22:32:17,30.0,F,München,Junior,Frontend developer ,1.0,,50000.0,,,,Deutsch,,50-100,Product,,,
650,23/12/2018 02:03:23,36.0,M,Koblenz,Senior,System Administrator (Windows),18.0,,42000.0,,,,Deutsch,,10-50,Outsourcing,,,
651,23/12/2018 10:00:57,31.0,M,München,Senior,DevOps,11.0,,80000.0,,,,English,,1000+,Product,,,
652,23/12/2018 11:39:45,31.0,M,München,Senior,Lead DevOps,8.0,,65000.0,,,,English,,50-100,Startup,,,
653,23/12/2018 12:54:37,33.0,M,Frankfurt,Senior,Lead Java Developer,11.0,,72000.0,,,,English,,100-1000,Product,,,
654,23/12/2018 15:08:36,32.0,M,Berlin,Senior,Software Engineer,9.0,,83000.0,,,,English,,50-100,Blockchain technology,,,
655,23/12/2018 15:16:21,27.0,M,Berlin,Middle,Java Developer,6.0,,60000.0,,,,English,,1000+,Retail,,,
656,23/12/2018 15:30:20,35.0,M,München,Senior,,12.0,,84000.0,,,,Deutsch,,up to 10,Startup,,,
657,23/12/2018 15:31:48,25.0,M,München,Senior,DWH Developer,4.0,,70000.0,,,,English,,1000+,Agency,,,
658,23/12/2018 15:33:22,34.0,M,Berlin,Senior,QA Lead,10.0,,65000.0,,,,English,,50-100,Product,,,
659,23/12/2018 16:23:52,34.0,M,Hamburg,Senior,Software Developer ,10.0,,68000.0,,,,English,,100-1000,Product,,,
660,23/12/2018 16:37:28,35.0,M,München,Senior,Backend Engineer,12.0,,70000.0,,,,English,,50-100,Product,,,
661,23/12/2018 17:51:44,34.0,M,München,Senior,Senior Software Testing Engineer,11.0,,72000.0,,,,English,,1000+,Product,,,
662,23/12/2018 18:59:15,33.0,M,homeoffice,Senior,DevOps,15.0,,65000.0,,,,Deutsch,,up to 10,Agency,,,
663,23/12/2018 19:15:03,26.0,M,Berlin,Senior,Full-stack developer,5.0,,65000.0,,,,English,,100-1000,Startup,,,
664,24/12/2018 08:47:03,30.0,M,Vienna,Middle,Software developer,7.0,,42000.0,,,,English,,50-100,Consult,,,
665,24/12/2018 10:39:45,29.0,F,Berlin,Middle,qa,5.0,,40000.0,,,,English,,50-100,Startup,,,
666,24/12/2018 10:49:15,33.0,M,München,Middle,Test Automation Engineer,4.0,,60000.0,,,,English,,50-100,Product,,,
667,24/12/2018 11:20:58,28.0,M,Berlin,Middle,iOS Developer ,6.0,,48000.0,,,,English,,100-1000,Product,,,
668,24/12/2018 17:36:56,33.0,M,Moscow,Senior,Sap developer,10.0,,50000.0,,,,Russian,,1000+,Agency,,,
669,24/12/2018 18:49:59,27.0,M,Berlin,Senior,Scrum Master,4.0,,62000.0,,,,English,,100-1000,Agency,,,
670,25/12/2018 09:57:07,33.0,F,Berlin,Middle,Java Developer,4.0,,55000.0,,,,English,,1000+,Product,,,
671,25/12/2018 12:45:52,30.0,M,Berlin,Senior,Full stack,10.0,,75000.0,,,,English,,100-1000,Product,,,
672,25/12/2018 12:51:46,29.0,M,Berlin,Middle,SDET,3.0,,58000.0,,,,Deutsch,,10-50,Product,,,
673,25/12/2018 13:02:57,32.0,M,Berlin,Senior,Senior Sotfware Engineer (Typescript/Javascript),9.0,,65000.0,,,,English,,1000+,Product,,,
674,25/12/2018 13:08:55,,M,München,Middle,c# developer,15.0,,53600.0,,,,Deutsch,,10-50,Product,,,
675,25/12/2018 21:42:08,28.0,M,München,Senior,Software Tester,7.0,,60000.0,,,,English,,100-1000,Product,,,
676,25/12/2018 21:42:19,28.0,M,München,Senior,Software Tester,7.0,,60000.0,,,,English,,100-1000,Product,,,
677,25/12/2018 23:47:53,31.0,M,,Middle,Data analyst,3.0,,51600.0,,,,English,,100-1000,Product,,,
678,26/12/2018 09:25:19,33.0,M,Limassol,Senior,PHP Developer,12.0,,39600.0,,,,Russian,,100-1000,Product,,,
679,26/12/2018 11:08:06,,M,Berlin,Senior,Solution Architect,3.0,,60500.0,,,,Deutsch,,10-50,Agency,,,
680,26/12/2018 14:16:31,37.0,M,Berlin,Senior,Software engineer,15.0,,65000.0,,,,English,,10-50,Startup,,,
681,26/12/2018 14:37:31,30.0,M,saint petersburg,Senior,c++,10.0,,15000.0,,,,Russian,,100-1000,Product,,,
682,26/12/2018 16:04:40,30.0,M,München,Senior,Business Analyst,7.0,,120000.0,,,,English,,1000+,Product,,,
683,26/12/2018 19:42:47,,M,München,Senior,Fullstack,15.0,,130000.0,,,,English,,100-1000,Product,,,
684,27/12/2018 07:53:59,33.0,M,,Junior,Java Developer,1.0,,42000.0,,,,English,,50-100,Agency,,,
685,27/12/2018 09:30:49,28.0,M,Köln,Middle,.net developer,3.0,,45000.0,,,,Deutsch,,10-50,Product,,,
686,27/12/2018 12:34:03,37.0,M,Erlangen,Senior,Projectingenieur,7.0,,85000.0,,,,Deutsch,,1000+,Product,,,
687,27/12/2018 13:58:13,32.0,M,Frankfurt,Senior,Java Developer,,,72000.0,,,,English,,100-1000,Product,,,
688,27/12/2018 20:07:09,36.0,M,München,Middle,Frontend Developer,5.0,,60000.0,,,,English,,50-100,Agency,,,
689,28/12/2018 00:00:48,30.0,M,Berlin,Middle,Full Stack Developer,10.0,,47000.0,,,,English,,10-50,Product,,,
690,28/12/2018 13:37:45,,M,München,Middle,C++ Developer,5.0,,75000.0,,,,English,,10-50,Project-based software development,,,
691,28/12/2018 18:07:36,39.0,M,,Senior,Gruppenleiter Testing,10.0,,130000.0,,,,Deutsch,,100-1000,,,,
692,29/12/2018 00:06:13,29.0,M,München,Senior,.net developer,8.0,,77000.0,,,,English,,1000+,Product,,,
693,29/12/2018 11:12:09,35.0,F,,Junior,Java Developer,2.0,,42000.0,,,,Deutsch,,10-50,Product,,,
694,29/12/2018 17:04:41,36.0,F,München,Senior, Java Developer,7.0,,80000.0,,,,English,,1000+,Automotive,,,
695,29/12/2018 17:45:46,37.0,M,Berlin,Senior,Teamlead,17.0,,95000.0,,,,English,,100-1000,,,,
696,29/12/2018 20:02:46,29.0,M,Berlin,Senior,Senior Frontend Developer,9.0,,60000.0,,,,English,,100-1000,Product,,,
697,30/12/2018 09:43:24,,M,München,Senior,QA,7.0,,71000.0,,,,English,,100-1000,Product,,,
698,30/12/2018 10:08:25,,M,München,Senior,Full stack developer ,5.0,,60000.0,,,,English,,10-50,Startup,,,
699,30/12/2018 10:34:03,32.0,M,Berlin,Senior,Director of Engineering,10.0,,115000.0,,,,English,,100-1000,Product,,,
700,30/12/2018 18:53:11,32.0,M,München,Senior,Solutions architect,11.0,,75000.0,,,,English,,100-1000,Startup,,,
701,30/12/2018 22:14:57,30.0,M,Bonn,Senior,Software Developer,7.0,,62500.0,,,,English,,10-50,Product,,,
702,30/12/2018 22:21:56,38.0,M,Siegen,Middle,PCB Designer,15.0,,64000.0,,,,Russian,,100-1000,Product,,,
703,31/12/2018 07:45:22,42.0,M,München,Senior,IT специалист,18.0,,127000.0,,,,Deutsch,,1000+,Automotive,,,
704,31/12/2018 10:58:13,27.0,M,München,Middle,Software Developer,6.0,,65000.0,,,,Deutsch,,100-1000,Product,,,
705,31/12/2018 16:29:27,42.0,M,Berlin,Senior,Ruby Developer,20.0,,93000.0,,,,English,,1000+,Product,,,
706,31/12/2018 21:40:32,26.0,F,Berlin,Junior,Front End Developer ,3.0,,27000.0,,,,English,,10-50,Product,,,
707,31/12/2018 21:41:26,26.0,M,Berlin,Middle,QA,7.0,,33000.0,,,,English,,50-100,Product,,,
708,01/01/2019 10:19:48,33.0,M,Remote Germany,Senior,Engineering Manager,0.0,,83200.0,,,,English,,100-1000,Startup,,,
709,01/01/2019 20:37:11,30.0,,Berlin,Senior,Software Engineer ,10.0,,85000.0,,,,English,,50-100,Product,,,
710,01/01/2019 21:07:07,34.0,M,Berlin,Senior,Project Manager,10.0,,74000.0,,,,English,,100-1000,Product,,,
711,02/01/2019 10:42:28,31.0,F,Berlin,Senior,QA,9.0,,42000.0,,,,English,,10-50,Startup,,,
712,02/01/2019 10:43:31,44.0,M,Berlin,Senior,C# Developer,20.0,,65000.0,,,,Deutsch,,50-100,Product,,,
713,02/01/2019 17:47:17,,M,Stuttgart,Senior,C++ Developer,8.0,,80400.0,,,,English,,1000+,OEM,,,
714,02/01/2019 22:32:08,27.0,F,Frankfurt,Junior,Associate IT Consultant,0.0,,50000.0,,,,English,,100-1000,Consulting (banking),,,
715,03/01/2019 14:01:31,30.0,M,Berlin,Senior,Principal Software Engineer,10.0,,75000.0,,,,English,,1000+,Product,,,
716,03/01/2019 17:37:31,25.0,M,"Ireland, Dublin",Middle,C# dev,5.0,,50000.0,,,,English,,100-1000,Agency,,,
717,05/01/2019 15:01:25,35.0,M,Köln,Middle,DevOps Engineer,11.0,,60000.0,,,,English,,10-50,Startup,,,
718,06/01/2019 15:20:04,26.0,M,Berlin,Senior,Java Script developer,5.0,,62500.0,,,,English,,1000+,Product,,,
719,07/01/2019 13:59:53,34.0,M,Frankfurt,Senior,BI Consultant,11.0,,65000.0,,,,Deutsch,,1000+,IT Consulting,,,
720,08/01/2019 21:21:55,36.0,M,Köln,Senior,Software Tester,5.0,,53000.0,,,,Deutsch,,100-1000,Agency,,,
721,09/01/2019 10:31:26,35.0,M,Berlin,Senior,Backend Developer,12.0,,70000.0,,,,English,,100-1000,Product,,,
722,14/01/2019 10:13:07,29.0,F,Berlin,Senior,Senior Tech recruiter,7.0,,55000.0,,,,English,,50-100,Agency,,,
723,18/01/2019 08:18:53,33.0,M,Köln,Senior,.NET Developer,12.0,,60000.0,,,,English,,up to 10,Product,,,
724,20/01/2019 03:50:44,28.0,M,Darmstadt,,Computer Vision Intern,2.0,,13000.0,,,,English,,50-100,Product,,,
725,20/01/2019 14:36:15,34.0,M,Berlin,Middle,Devops Engineer,3.0,,52000.0,,,,English,,50-100,Product,,,
726,21/01/2019 16:05:38,,F,München,Middle,Software tester,8.0,,40000.0,,,,Deutsch,,100-1000,Product,,,
727,04/02/2019 14:31:56,33.0,M,Berlin,Senior,Producer,7.0,,69000.0,,,,English,,1000+,Product,,,
728,05/02/2019 12:48:23,30.0,F,Berlin,Senior,Project Manager,11.0,,65000.0,,,,English,,10-50,Startup,,,
729,05/02/2019 19:08:50,38.0,M,Berlin,Senior,PHP Developer,18.0,,68000.0,,,,English,,1000+,Product,,,
730,10/02/2019 18:42:52,31.0,M,München,Middle,Android Developer,6.0,,65000.0,,,,English,,50-100,Product,,,
731,22/02/2019 11:27:17,35.0,F,München,Senior,Product Manager,10.0,,80000.0,,,,English,,50-100,Product,,,
732,27/02/2019 21:40:21,32.0,M,Berlin,Senior,Senior QA Engineer,9.0,,71500.0,,,,English,,100-1000,Startup,,,
733,27/02/2019 21:51:06,,,,,,,,,,,,,,,,,,
734,28/02/2019 16:33:15,,,,,,,,,,,,,,,,,,
735,26/03/2019 22:17:53,40.0,M,München,Senior,Senior PHP developer,12.0,,50000.0,,,,English,,50-100,Product,,,
736,03/04/2019 10:10:41,,M,Frankfurt,Junior,,,,,,,,Deutsch,,1000+,Product,,,
737,13/05/2019 20:50:51,,,,,,,,,,,,,,,,,,
738,16/05/2019 23:36:03,,,,,,,,,,,,,,,,,,
739,22/05/2019 00:54:42,,M,München,Senior,,,,70000.0,,,,,,,,,,
740,25/05/2019 16:38:34,,,,,,,,,,,,,,,,,,
741,25/05/2019 16:38:46,,,,,,,,,,,,,,,,,,
742,02/06/2019 22:53:41,31.0,M,München,Junior,,1.0,,51000.0,,,,Deutsch,,1000+,Agency,,,
743,03/06/2019 22:58:13,40.0,M,Berlin,Senior,Senior Java developer,20.0,,75000.0,,,,English,,50-100,Product,,,
744,14/06/2019 09:07:43,,M,Frankfurt,Senior,SAP Developer,8.0,,80000.0,,,,Deutsch,,100-1000,Product,,,
745,03/08/2019 13:35:09,37.0,M,Köln,Middle,Software Tester,5.0,,53000.0,,,,Deutsch,,10-50,Agency,,,
746,09/08/2019 11:53:32,51.0,M,Oberhausen,Senior,Sr. Database Entwickler (Oracle/Java),25.0,,78000.0,,,,Deutsch,,100-1000,Product,,,
747,22/08/2019 21:04:57,,,,,,,,,,,,,,,,,,
748,12/09/2019 13:05:24,,M,estonia,Senior,32,3.0,,55555.0,,,,English,,up to 10,Agency,,,
749,08/10/2019 16:45:46,29.0,M,Andernach,Junior,Java Developer,1.0,,42000.0,,,,Russian,,up to 10,,,,
750,27/10/2019 09:25:28,25.0,M,München,Middle,Developer,4.0,,60000.0,,,,English,,1000+,Product,,,
751,23/11/2019 08:30:53,,M,Berlin,Senior,Lead software engineer,17.0,,85000.0,,,,English,,1000+,Product,,,
752,28/11/2019 20:39:45,,,,,,,,,,,,,,,,,,
753,26/12/2019 17:09:25,33.0,M,Nürnberg ,Senior,Project Manager ,11.0,,75000.0,,,,English,,1000+,Product,,,
754,29/12/2019 22:54:18,,,,,,,,,,,,,,,,,,
755,06/01/2020 13:38:05,30.0,M,München,Middle,Softwareentwickler,10.0,,75000.0,,,,Deutsch,,100-1000,Agency,,,
756,05/03/2020 16:50:43,52.0,M,Köln,Middle,IT Engineer,30.0,,63000.0,,,,English,,1000+,Agency,,,
757,11/03/2020 23:23:19,,,,,,,,,,,,,,,,,,
758,31/05/2020 16:28:15,,M,Berlin,,,,,,,,,,,,,,,
759,31/05/2020 16:28:23,,M,Berlin,,,,,,,,,,,,,,,
760,03/06/2020 20:12:51,40.0,M,Köln,Junior,Java Developer junior,1.0,,44000.0,,,,Deutsch,,10-50,Product,,,
761,28/07/2020 04:03:13,,M,Köln,Junior,E.g. C# Developer,1.0,,45000.0,,,,Deutsch,,10-50,Product,,,
762,28/07/2020 04:03:20,,M,Köln,Junior,E.g. C# Developer,1.0,,45000.0,,,,Deutsch,,10-50,Product,,,
763,26/08/2020 09:06:44,,,,,,,,,,,,,,,,,,
764,21/09/2020 01:47:10,31.0,F,München,Senior,Pm ,10.0,,110000.0,,,,English,,1000+,Product,,,
0,24/11/2020 11:14:15,26.0,Male,Munich,,,5,TypeScript,80000.0,10000,30,,English,,51-100,Product,,,Full-time employee
1,24/11/2020 11:14:16,26.0,Male,Berlin,,,7,Ruby,80000.0,5000,28,,English,,101-1000,Product,,,Full-time employee
